license_id,location_key
2026762-2-DCA,152 WEST   31 STREET NEW YORK NY 10001 (Manhattan)
2098300-DCA,3708 MAIN STREET FLUSHING NY 11354 (Queens)
1424835-DCA,134 FRANKLIN AVE STATEN ISLAND NY 10301 (Staten Island)
2129868-DCWP,11 STONE ST NEW YORK NY 10004 (Manhattan)
2015368-1-DCA,11817 LIBERTY AVE S RICHMOND HL NY 11419 (Queens)
0490117-DCA,1 ROCKEFELLER PLZ APT 2412 NEW YORK NY 10020 (Manhattan)
2022828-DCA,13203 97TH AVE SOUTH RICHMOND HILL NY 11419 (Queens)
1029803-DCA,2550 W 13TH ST BROOKLYN NY 11223 (Brooklyn)
2098079-2-DCA,732 10TH AVE NEW YORK NY 10019 (Manhattan)
2128830-DCWP,25 W 37TH ST NEW YORK NY 10018 (Manhattan)
1276463-DCA,66 SANDS ST BROOKLYN NY 11201 (Brooklyn)
1272808-DCA,10827 52ND AVE CORONA NY 11368 (Queens)
2108728-DCA,5217 VAN LOON ST APT 1 ELMHURST NY 11373 (Queens)
2088898-DCA,18102 HILLSIDE AVENUE JAMAICA NY 11432 (Queens)
2037660-DCA,5710 FLATLANDS AVE APT 2 BROOKLYN NY 11234 (Brooklyn)
2128985-DCWP,3353 FARRINGTON ST FLUSHING NY 11354 (Queens)
2129263-DCWP,760 FLATBUSH AVE BROOKLYN NY 11226 (Brooklyn)
2070675-1-DCA,186 DEKALB AVE BROOKLYN NY 11205 (Brooklyn)
2026630-DCA,392 E TREMONT AVE BRONX NY 10457 (Bronx)
0924014-DCA,42 EAST   21 STREET NEW YORK NY 10010 (Manhattan)
2130332-1-DCWP,631 FLATBUSH AVE BROOKLYN NY 11225 (Brooklyn)
2059456-DCA,2504 QUEENS PLZ LONG ISLAND CITY NY 11101 (Queens)
1275386-DCA,2361 HYLAN BLVD APT 1 STATEN ISLAND NY 10306 (Staten Island)
1285617-DCA,4028 BOSTON ROAD BRONX NY 10475 (Bronx)
2048261-DCA,12216 LIBERTY AVE SOUTH RICHMOND HILL NY 11419 (Queens)
2128603-DCWP,189 BOWERY NEW YORK NY 10002 (Manhattan)
2119558-DCWP,15927 NORTHERN BLVD FLUSHING NY 11358 (Queens)
2104205-DCA,429 WEST BROADWAY NEW YORK NY 10012 (Manhattan)
2011094-DCA,18748 JAMAICA AVE HOLLIS NY 11423 (Queens)
2130425-DCWP,244 W END AVE BROOKLYN NY 11235 (Brooklyn)
2124801-DCWP,4524 VERNON BLVD LONG ISLAND CITY NY 11101 (Queens)
2049177-DCA,352 E 31ST ST BROOKLYN NY 11226 (Brooklyn)
2118567-DCWP,559 W 183RD ST APT 14 NEW YORK NY 10033 (Manhattan)
2098630-DCA,8634 53RD AVE ELMHURST NY 11373 (Queens)
0927996-DCA,270 11TH AVE NEW YORK NY 10001 (Manhattan)
0982501-DCA,2761 W 15TH ST BROOKLYN NY 11224 (Brooklyn)
2027095-DCA,4114 BROADWAY APT 2 ASTORIA NY 11103 (Queens)
1303446-DCA,66 JOHN ST APT 4 NEW YORK NY 10038 (Manhattan)
2099599-DCA,128 MARINE AVE APT 1L BROOKLYN NY 11209 (Brooklyn)
2128352-DCWP,1150 WOODYCREST AVE BRONX NY 10452 (Bronx)
2052324-2-DCA,125 MALCOLM X BOULEVARD BROOKLYN NY 11221 (Brooklyn)
1341362-DCA,5308 13 AVENUE BROOKLYN NY 11219 (Brooklyn)
2120358-DCWP,709 HART ST APT 2E BROOKLYN NY 11221 (Brooklyn)
2096026-DCA,2375 RICHMOND AVE STATEN ISLAND NY 10314 (Staten Island)
1206390-DCA,2553 18TH ST ASTORIA NY 11102 (Queens)
2128213-DCWP,5940 55TH RD MASPETH NY 11378 (Queens)
2123443-DCWP,1222 KINGS HWY BROOKLYN NY 11229 (Brooklyn)
1437517-DCA,146 WEST 95 STREET APT 1B NEW YORK NY 10025 (Manhattan)
2125719-DCWP,192 KINGS HIGHWAY BROOKLYN NY 11223 (Brooklyn)
2109093-DCA,415 W 54TH ST NEW YORK NY 10019 (Manhattan)
2099060-DCA,10113 LEFFERTS BLVD SOUTH RICHMOND HILL NY 11419 (Queens)
2010936-DCA,55 W 39TH ST APT 205 NEW YORK NY 10018 (Manhattan)
1106480-DCA,2519 WEBSTER AVENUE BRONX NY 10458 (Bronx)
0429675-DCA,55 EAST END AVENUE NEW YORK NY 10028 (Manhattan)
2049574-DCA,4120 39TH ST SUNNYSIDE NY 11104 (Queens)
2037734-DCA,219 5TH AVENUE BROOKLYN NY 11215 (Brooklyn)
2024728-DCA,1363 KEARNEY AVE BRONX NY 10465 (Bronx)
2119114-DCWP,11309 101ST AVE SOUTH RICHMOND HILL NY 11419 (Queens)
1040211-DCA,507 WEST   21 STREET NEW YORK NY 10011 (Manhattan)
2117692-DCWP,1420 ROCKAWAY PKWY BROOKLYN NY 11236 (Brooklyn)
2125263-DCWP,11019 156TH ST JAMAICA NY 11433 (Queens)
1316811-DCA,12214 116TH AVE S OZONE PARK NY 11420 (Queens)
2069259-DCA,1662 CASTLETON AVENUE STATEN ISLAND NY 10302 (Staten Island)
2066307-DCA,3368 SHORE PKWY APT A4 BROOKLYN NY 11235 (Brooklyn)
2130228-DCWP,211 E 43RD ST APT 613 NEW YORK NY 10017 (Manhattan)
2117402-DCWP,1941 JEROME AVE APT A BRONX NY 10453 (Bronx)
2129358-DCWP,3651 E TREMONT AVE BRONX NY 10465 (Bronx)
2128758-DCWP,1164 WHEELER AVE BRONX NY 10472 (Bronx)
2061943-DCA,1449 HICKS ST BRONX NY 10469 (Bronx)
0923854-DCA,3830 31ST ST LONG IS CITY NY 11101 (Queens)
2118963-DCWP,992 BROOK AVE BRONX NY 10451 (Bronx)
2009163-DCA,2527 3RD AVE BRONX NY 10451 (Bronx)
2061271-DCA,5701 8TH AVE BROOKLYN NY 11220 (Brooklyn)
1454970-DCA,571 KINGS HIGHWAY BROOKLYN NY 11223 (Brooklyn)
2101868-DCA,814 MEEKER AVE BROOKLYN NY 11222 (Brooklyn)
1182821-DCA,3029 BRIGHTON 7TH ST BROOKLYN NY 11235 (Brooklyn)
2106017-DCA,216 JERSEY STREET STATEN ISLAND NY 10301 (Staten Island)
2111084-2-DCA,135 METROPOLITAN AVE APT A BROOKLYN NY 11249 (Brooklyn)
2118262-DCWP,949 ASHFORD ST BROOKLYN NY 11207 (Brooklyn)
2129206-DCWP,4219 162ND ST FLUSHING NY 11358 (Queens)
2126294-2-DCWP,284 WILLOUGHBY AVE BROOKLYN NY 11205 (Brooklyn)
1331429-DCA,10732 219TH ST QUEENS VILLAGE NY 11429 (Queens)
2002564-DCA,554 SHEPHERD AVE BROOKLYN NY 11208 (Brooklyn)
2096302-DCA,302 MCGUINNESS BLVD BROOKLYN NY 11222 (Brooklyn)
1216714-DCA,3301 MERRITT AVE BRONX NY 10475 (Bronx)
2093050-DCA,10441 ATLANTIC AVE RICHMOND HILL NY 11418 (Queens)
2121735-DCWP,2363 91ST ST APT 2 EAST ELMHURST NY 11369 (Queens)
2128263-DCWP,2007 127TH ST COLLEGE POINT NY 11356 (Queens)
2126453-DCWP,207 DONGAN HILLS AVE STATEN ISLAND NY 10305 (Staten Island)
1319841-DCA,2045 HONE AVENUE APT 2 BRONX NY 10461 (Bronx)
1389063-DCA,510 WEST   23 STREET NEW YORK NY 10011 (Manhattan)
1443917-DCA,669 DRAKE ST BRONX NY 10474 (Bronx)
2097486-DCA,2269 E 74TH ST BROOKLYN NY 11234 (Brooklyn)
2002753-DCA,101 E BURNSIDE AVE BRONX NY 10453 (Bronx)
2114302-2-DCA,555 WEST   57 STREET NEW YORK NY 10019 (Manhattan)
2120522-DCWP,66 HUBER PL YONKERS NY 10704 (Manhattan)
2026285-DCA,1880 BROADWAY NEW YORK NY 10023 (Manhattan)
2088537-DCA,45 WEST  139 STREET NEW YORK NY 10037 (Manhattan)
2126706-DCWP,2409 JEROME AVE BRONX NY 10468 (Bronx)
1412214-DCA,1639 DEKALB AVE BROOKLYN NY 11237 (Brooklyn)
2124889-DCWP,1115 E 214TH ST BRONX NY 10469 (Bronx)
1076164-DCA,7402 QUEENS BLVD ELMHURST NY 11373 (Queens)
2045343-DCA,100 CONVENT AVE APT 304 NEW YORK NY 10027 (Manhattan)
1183884-DCA,1958 50TH ST APT 3E BROOKLYN NY 11204 (Brooklyn)
2123714-DCWP,12605 36TH AVE CORONA NY 11368 (Queens)
2004363-DCA,4120 38TH ST LONG ISLAND CITY NY 11101 (Queens)
0737634-DCA,725 FLATBUSH AVE BROOKLYN NY 11226 (Brooklyn)
2095651-DCA,263 SARATOGA AVE BROOKLYN NY 11233 (Brooklyn)
0859173-DCA,10927 CENTREVILLE ST OZONE PARK NY 11417 (Queens)
2130416-DCWP,79 CROSBY ST NEW YORK NY 10012 (Manhattan)
2028915-2-DCA,1775 LEXINGTON AVENUE NEW YORK NY 10029 (Manhattan)
2033722-DCA,9318 74TH PL WOODHAVEN NY 11421 (Queens)
2049358-DCA,5800 ARLINGTON AVENUE BRONX NY 10471 (Bronx)
2125837-DCWP,9031 SUTPHIN BLVD JAMAICA NY 11435 (Queens)
2112464-DCA,5906 5 AVENUE BROOKLYN NY 11220 (Brooklyn)
2095201-DCA,99 MADISON AVENUE NEW YORK NY 10016 (Manhattan)
2027035-DCA,106 KINGSLAND AVENUE APT 1 BROOKLYN NY 11222 (Brooklyn)
2102706-DCA,9424 112TH ST SOUTH RICHMOND HILL NY 11419 (Queens)
2117132-DCWP,2153 BATH AVE BROOKLYN NY 11214 (Brooklyn)
2091032-DCA,21240 JAMAICA AVENUE JAMAICA NY 11428 (Queens)
2079106-DCA,890 COURTLANDT AVENUE BRONX NY 10451 (Bronx)
1466067-DCA,7013 PARK DRIVE EAST APT 2R FLUSHING NY 11367 (Queens)
2098889-DCA,60 1ST AVE APT 21C NEW YORK NY 10009 (Manhattan)
2058025-2-DCA,13635 SPRINGFIELD BLVD SPRINGFIELD GARDENS NY 11413 (Queens)
2115485-DCWP,8501 BAY PARKWAY BROOKLYN NY 11214 (Brooklyn)
2128774-DCWP,2249 NOSTRAND AVE BROOKLYN NY 11210 (Brooklyn)
2068441-DCA,1414 WYTHE PL APT 5B BRONX NY 10452 (Bronx)
1398168-DCA,11117 131ST ST S OZONE PARK NY 11420 (Queens)
2051621-2-DCA,1422 2 AVENUE NEW YORK NY 10021 (Manhattan)
1421817-DCA,25306 ROCKAWAY BLVD ROSEDALE NY 11422 (Queens)
2110177-DCA,126 10 STREET APT A BROOKLYN NY 11215 (Brooklyn)
2109240-DCA,31 ALBERT CT APT 2 STATEN ISLAND NY 10303 (Staten Island)
2048257-DCA,2321 BATHGATE AVE BRONX NY 10458 (Bronx)
2030177-DCA,837 WASHINGTON STREET NEW YORK NY 10014 (Manhattan)
0971334-DCA,630 AVENUE U BROOKLYN NY 11223 (Brooklyn)
2072474-DCA,9606 43 AVENUE CORONA NY 11368 (Queens)
1197161-DCA,9443 LEFFERTS BLVD S RICHMOND HL NY 11419 (Queens)
2057692-DCA,1130 44TH RD LONG ISLAND CITY NY 11101 (Queens)
1360784-DCA,6725 COLONIAL RD BROOKLYN NY 11220 (Brooklyn)
2106200-DCA,575 MADISON AVENUE APT 3 NEW YORK NY 10022 (Manhattan)
1042990-DCA,2491 VICTORY BOULEVARD STATEN ISLAND NY 10314 (Staten Island)
2073941-1-DCA,7506 5TH AVE BROOKLYN NY 11209 (Brooklyn)
2112619-DCA,266 W SERVICE RD STATEN ISLAND NY 10314 (Staten Island)
2127810-DCWP,3710 11TH ST LONG ISLAND CITY NY 11101 (Queens)
2128920-DCWP,14035 QUEENS BLVD JAMAICA NY 11435 (Queens)
1386869-DCA,608 CONEY ISLAND AVE BROOKLYN NY 11218 (Brooklyn)
1417181-DCA,6721 MAIN ST FLUSHING NY 11367 (Queens)
2119421-DCWP,16134 97TH ST HOWARD BEACH NY 11414 (Queens)
2072354-DCA,1572 DAHILL RD BROOKLYN NY 11204 (Brooklyn)
1464696-DCA,18907 CROCHERON AVE FLUSHING NY 11358 (Queens)
1337698-DCA,1250 AVENUE OF THE AMERICAS NEW YORK NY 10112-0015 (Manhattan)
1229232-DCA,250 PORT RICHMOND AVE STATEN ISLAND NY 10302 (Staten Island)
2005761-DCA,109 EAST   42 STREET NEW YORK NY 10017 (Manhattan)
2118909-DCWP,256 SUFFOLK AVE STATEN ISLAND NY 10314 (Staten Island)
2123418-2-DCWP,176 GRAND ST BROOKLYN NY 11211 (Brooklyn)
2106384-DCA,4401 KISSENA BLVD FLUSHING NY 11355 (Queens)
2100213-DCA,11733 135TH ST SOUTH OZONE PARK NY 11420 (Queens)
2114033-DCA,114-122 VARICK STREET NEW YORK NY 10014 (Manhattan)
2126733-DCWP,16512 JAMAICA AVE JAMAICA NY 11432 (Queens)
1325945-DCA,3033 CONEY ISLAND AVENUE BROOKLYN NY 11235 (Brooklyn)
2117744-DCWP,11519 LIBERTY AVE SOUTH RICHMOND HILL NY 11419 (Queens)
1335709-DCA,1781 CONEY ISLAND AVE BROOKLYN NY 11230 (Brooklyn)
1024157-DCA,280 MADISON AVE APT 1204 NEW YORK NY 10016 (Manhattan)
2109484-DCA,8613 DITMAS AVENUE BROOKLYN NY 11236 (Brooklyn)
2130087-DCWP,315 5TH AVE NEW YORK NY 10016 (Manhattan)
2120267-DCWP,245 SULLIVAN PL APT B10 BROOKLYN NY 11225 (Brooklyn)
2128862-DCWP,59 W 35TH ST NEW YORK NY 10001 (Manhattan)
1377213-DCA,1325 5 AVENUE NEW YORK NY 10026 (Manhattan)
1227126-DCA,965 RICHMOND AVENUE STATEN ISLAND NY 10314 (Staten Island)
2128769-DCWP,3070 WEBSTER AVE BRONX NY 10467 (Bronx)
2129048-DCWP,760 FLATBUSH AVE BROOKLYN NY 11226 (Brooklyn)
2052555-DCA,4211 PARSONS BOULEVARD FLUSHING NY 11355 (Queens)
2100502-DCA,15033 99TH PL OZONE PARK NY 11417 (Queens)
1390549-DCA,13940 QUEENS BLVD JAMAICA NY 11435 (Queens)
0993446-DCA,2647 98TH ST EAST ELMHURST NY 11369 (Queens)
2119003-DCWP,214 CLEVELAND ST BROOKLYN NY 11208 (Brooklyn)
0923067-DCA,8109 41 AVENUE ELMHURST NY 11373 (Queens)
2074778-1-DCA,7515 NORTHERN BLVD JACKSON HEIGHTS NY 11372 (Queens)
2123830-DCWP,265 43RD ST BROOKLYN NY 11232 (Brooklyn)
2022867-DCA,1271 JEROME AVENUE BRONX NY 10452 (Bronx)
2086689-2-DCA,2035 1ST AVE NEW YORK NY 10029 (Manhattan)
1329948-DCA,1115 E 179TH ST BRONX NY 10460 (Bronx)
2107187-DCA,260 GOLD STREET BROOKLYN NY 11201 (Brooklyn)
2054075-DCA,9535 114TH ST SOUTH RICHMOND HILL NY 11419 (Queens)
2093898-1-DCA,9 KNOLLS CRES BRONX NY 10463 (Bronx)
2100806-DCA,21120 93RD AVE QUEENS VILLAGE NY 11428 (Queens)
2097802-DCA,3508 WHITE PLAINS RD BRONX NY 10467 (Bronx)
1207880-DCA,1416 KINGS HWY BROOKLYN NY 11229 (Brooklyn)
2130279-1-DCWP,1815 GRAND CONCOURSE BRONX NY 10453 (Bronx)
1248897-DCA,2239 127TH ST APT 2 COLLEGE POINT NY 11356 (Queens)
1220158-DCA,3045 GODWIN TERRACE BRONX NY 10463 (Bronx)
2100160-DCA,8 W 126TH ST NEW YORK NY 10027 (Manhattan)
2028539-DCA,13 W FORDHAM RD BRONX NY 10468 (Bronx)
1038958-DCA,8634 20 AVENUE BROOKLYN NY 11214 (Brooklyn)
2128738-DCWP,216 DUFFIELD ST BROOKLYN NY 11201 (Brooklyn)
2114671-DCA,476 W 141ST ST APT 63 NEW YORK NY 10031 (Manhattan)
2093986-DCA,34 WEST   47 STREET NEW YORK NY 10036 (Manhattan)
2105967-DCA,2015 CONEY ISLAND AVENUE BROOKLYN NY 11223 (Brooklyn)
0833013-DCA,17028 JAMAICA AVE JAMAICA NY 11432 (Queens)
1438539-DCA,1022A NOSTRAND AVE BROOKLYN NY 11225 (Brooklyn)
2128768-DCWP,611 DEGRAW ST BROOKLYN NY 11217 (Brooklyn)
1455641-DCA,26 COURT STREET BROOKLYN NY 11242 (Brooklyn)
2128537-DCWP,1 W 54TH ST NEW YORK NY 10019 (Manhattan)
2118613-DCWP,3348 ATLANTIC AVE BROOKLYN NY 11208 (Brooklyn)
2105285-DCA,910 E 48TH ST BROOKLYN NY 11203 (Brooklyn)
0980965-DCA,771 EAST   94 STREET BROOKLYN NY 11236 (Brooklyn)
2128368-DCWP,50 TRINITY PL NEW YORK NY 10006 (Manhattan)
1043398-DCA,3259 RICHMOND AVE STATEN ISLAND NY 10312 (Staten Island)
1108020-DCA,68 TAYLOR ST STATEN ISLAND NY 10310 (Staten Island)
0762769-DCA,1930 BATH AVE BROOKLYN NY 11214 (Brooklyn)
2073118-1-DCA,289 PAGE AVE STATEN ISLAND NY 10307 (Staten Island)
1375710-DCA,737 EAST  220 STREET BRONX NY 10467 (Bronx)
2102851-DCA,2225 HOLLAND AVENUE BRONX NY 10467 (Bronx)
1471736-DCA,110 LAFAYETTE STREET NEW YORK NY 10013 (Manhattan)
2117527-DCWP,9603 LIBERTY AVE OZONE PARK NY 11417 (Queens)
1438707-DCA,219 FREEDOM AVE STATEN ISLAND NY 10314 (Staten Island)
2115058-2-DCA,1181 BEDFORD AVE BROOKLYN NY 11216 (Brooklyn)
2105754-DCA,23305 MENTONE AVE ROSEDALE NY 11422 (Queens)
2031640-DCA,4167 JUDGE STREET ELMHURST NY 11373 (Queens)
1214448-DCA,249 DEKALB AVE BROOKLYN NY 11205 (Brooklyn)
1299465-DCA,6057 54TH ST MASPETH NY 11378 (Queens)
2069253-DCA,6011 NORTHERN BLVD WOODSIDE NY 11377 (Queens)
2128614-DCWP,1000 BAYCHESTER AVE BRONX NY 10475 (Bronx)
1299644-DCA,9415 63RD DR REGO PARK NY 11374 (Queens)
2049671-DCA,6144 188TH ST FRESH MEADOWS NY 11365 (Queens)
2130401-DCWP,4306 46TH ST APT 5J SUNNYSIDE NY 11104 (Queens)
2022044-DCA,5518 5TH AVE BROOKLYN NY 11220 (Brooklyn)
2129074-DCWP,231 HUDSON ST NEW YORK NY 10013 (Manhattan)
2091238-DCA,1855 E TREMONT AVE BRONX NY 10460 (Bronx)
2047059-DCA,2166 NOSTRAND AVE BROOKLYN NY 11210 (Brooklyn)
2128595-DCWP,125 E 50TH ST NEW YORK NY 10022 (Manhattan)
2056763-DCA,2834 ATLANTIC AVE BROOKLYN NY 11207 (Brooklyn)
2093391-DCA,97 GREEN ST APT G11 BROOKLYN NY 11222 (Brooklyn)
1094684-DCA,9508 FLATLANDS AVE BROOKLYN NY 11236 (Brooklyn)
2096172-DCA,115 ESSEX STREET NEW YORK NY 10002 (Manhattan)
2100322-2-DCA,6618 AVENUE U BROOKLYN NY 11234 (Brooklyn)
1307439-DCA,2655 RICHMOND AVENUE STATEN ISLAND NY 10304 (Staten Island)
2052381-DCA,1422 2 AVENUE NEW YORK NY 10021 (Manhattan)
2113328-DCA,260 49TH ST BROOKLYN NY 11220 (Brooklyn)
2128155-DCWP,52 E 41ST ST NEW YORK NY 10017 (Manhattan)
1226054-DCA,5680 BROADWAY BRONX NY 10463 (Bronx)
2111044-DCA,201 EAST   87 STREET NEW YORK NY 10128 (Manhattan)
2013607-DCA,901 DEKALB AVENUE BROOKLYN NY 11221 (Brooklyn)
2029938-2-DCA,530 UTICA AVE BROOKLYN NY 11203 (Brooklyn)
2129165-DCWP,305 W 29TH ST NEW YORK NY 10001 (Manhattan)
2128156-DCWP,15608 ROCKAWAY BLVD JAMAICA NY 11434 (Queens)
2127985-1-DCWP,1740 HYLAN BLVD STATEN ISLAND NY 10305 (Staten Island)
2080506-DCA,1707 SHEEPSHEAD BAY RD BROOKLYN NY 11235 (Brooklyn)
0980826-DCA,2521 45TH ST ASTORIA NY 11103 (Queens)
2118735-1-DCWP,952 4TH AVE BROOKLYN NY 11232 (Brooklyn)
2052485-DCA,243 E 94TH ST NEW YORK NY 10128 (Manhattan)
2128337-DCWP,310 W BROADWAY NEW YORK NY 10013 (Manhattan)
1402056-DCA,6249 WOODHAVEN BOULEVARD REGO PARK NY 11374 (Queens)
2130510-DCWP,486 E 138TH ST BRONX NY 10454 (Bronx)
1340433-DCA,21545 NORTHERN BOULEVARD BAYSIDE NY 11361 (Queens)
2102259-DCA,315 DE WITT AVENUE APT 3 BROOKLYN NY 11207 (Brooklyn)
2107491-DCA,4323 162ND ST FLUSHING NY 11358 (Queens)
2107341-DCA,105 CLINTON STREET NEW YORK NY 10002 (Manhattan)
2124984-DCWP,80 PINE ST NEW YORK NY 10005 (Manhattan)
2130547-DCWP,9528 ROOSEVELT AVE JACKSON HTS NY 11372 (Queens)
2128181-DCWP,133 GREENWICH ST NEW YORK NY 10006 (Manhattan)
2124240-DCWP,1310 56TH ST BROOKLYN NY 11219 (Brooklyn)
2130507-DCWP,118 KINGSTON AVE BROOKLYN NY 11213 (Brooklyn)
2125859-DCWP,20708 HOLLIS AVE QUEENS VILLAGE NY 11429 (Queens)
2026063-DCA,310 EAST   46 STREET NEW YORK NY 10017 (Manhattan)
2122997-DCWP,5701 8TH AVE BROOKLYN NY 11220 (Brooklyn)
2129294-DCWP,89 19TH ST BROOKLYN NY 11232 (Brooklyn)
2084624-DCA,158 BUTLER AVE STATEN ISLAND NY 10307 (Staten Island)
2043443-DCA,7307 QUEENS BLVD WOODSIDE NY 11377 (Queens)
1012342-DCA,78 WEST   47 STREET NEW YORK NY 10036 (Manhattan)
2084146-DCA,4551 47TH ST WOODSIDE NY 11377 (Queens)
2118674-DCWP,1351 2ND AVE NEW YORK NY 10021 (Manhattan)
2096434-DCA,140 CHARLES STREET NEW YORK NY 10014 (Manhattan)
2098320-DCA,1114 6TH AVE APT 45 NEW YORK NY 10036 (Manhattan)
2105360-DCA,11425 141ST ST JAMAICA NY 11436 (Queens)
2100181-DCA,721 E 182ND ST APT 3 BRONX NY 10457 (Bronx)
2099422-DCA,16 MEISNER AVE STATEN ISLAND NY 10306 (Staten Island)
2083877-DCA,14 WALL STREET NEW YORK NY 10005 (Manhattan)
2129110-DCWP,851 AVENUE OF THE AMERICAS NEW YORK NY 10001 (Manhattan)
1300028-DCA,6301 8 AVENUE BROOKLYN NY 11220 (Brooklyn)
2101595-DCA,670 PACIFIC STREET BROOKLYN NY 11217 (Brooklyn)
2072230-1-DCA,6501 NEW UTRECHT AVE BROOKLYN NY 11219 (Brooklyn)
2011620-DCA,2470 HUGHES AVENUE BRONX NY 10458 (Bronx)
1051908-DCA,111 EAST   58 STREET NEW YORK NY 10022 (Manhattan)
1263476-DCA,50 DEPPE PL STATEN ISLAND NY 10314 (Staten Island)
2029961-2-DCA,2211 BEDFORD AVE BROOKLYN NY 11226 (Brooklyn)
1243494-DCA,6328 99 STREET REGO PARK NY 11374 (Queens)
1204238-DCA,26 COURT STREET BROOKLYN NY 11242 (Brooklyn)
2072593-1-DCA,202 BEACH 116TH ST ROCKAWAY PARK NY 11694 (Queens)
2130323-1-DCWP,1715 SAINT JOHNS PL BROOKLYN NY 11233 (Brooklyn)
2097425-DCA,393 EDGECOMBE AVENUE NEW YORK NY 10031 (Manhattan)
2115489-DCWP,7402 17 AVENUE BROOKLYN NY 11204 (Brooklyn)
2037192-DCA,1233 BEDFORD AVENUE BROOKLYN NY 11216 (Brooklyn)
2128338-DCWP,3536 LEAVITT ST FLUSHING NY 11354 (Queens)
2128139-DCWP,80 WYTHE AVE BROOKLYN NY 11249 (Brooklyn)
2128756-DCWP,326 W 40TH ST NEW YORK NY 10018 (Manhattan)
2072808-1-DCA,301 10 AVENUE NEW YORK NY 10001 (Manhattan)
0991107-DCA,8715 BEACH CHANNEL DR ROCKAWAY BEACH NY 11693 (Queens)
2015473-DCA,25 DRIGGS AVE BROOKLYN NY 11222 (Brooklyn)
1462156-DCA,1193 MYRTLE AVE BROOKLYN NY 11221 (Brooklyn)
1459676-DCA,7924 CYPRESS AVE GLENDALE NY 11385 (Queens)
2112574-DCA,823 BUSHWICK AVE APT 4 BROOKLYN NY 11221 (Brooklyn)
2058917-DCA,185 MAYBERRY PROMENADE STATEN ISLAND NY 10312 (Staten Island)
2121614-DCWP,1205 MANHATTAN AVE APT 129 BROOKLYN NY 11222 (Brooklyn)
2103868-DCA,2927 VALENTINE AVE APT 5F BRONX NY 10458 (Bronx)
2093023-DCA,1930 3RD AVE NEW YORK NY 10029 (Manhattan)
2096000-DCA,3629 BROADWAY NEW YORK NY 10031 (Manhattan)
2128144-DCWP,14511 N CONDUIT AVE JAMAICA NY 11436 (Queens)
2106078-DCA,13411 109TH AVE SOUTH OZONE PARK NY 11420 (Queens)
1126182-DCA,431 W 16TH ST NEW YORK NY 10011 (Manhattan)
2049693-DCA,3521 KINGS HWY BROOKLYN NY 11234 (Brooklyn)
2126379-DCWP,5611 CATALPA AVE FLUSHING NY 11385 (Queens)
2076819-DCA,3478 BROADWAY NEW YORK NY 10031 (Manhattan)
2113568-DCA,780 RIVERSIDE DRIVE NEW YORK NY 10032 (Manhattan)
2125745-DCWP,2844 DECATUR AVE APT 1R BRONX NY 10458 (Bronx)
2129067-DCWP,538 W 58TH ST NEW YORK NY 10019 (Manhattan)
1404443-DCA,195 HUDSON ST APT 1C NEW YORK NY 10013 (Manhattan)
1159079-DCA,15140 88TH ST APT 6H HOWARD BEACH NY 11414 (Queens)
2109378-DCA,3636 PRINCE ST APT 306 FLUSHING NY 11354 (Queens)
1326252-DCA,231 20TH ST BROOKLYN NY 11232 (Brooklyn)
2117304-DCWP,3309 JUNCTION BLVD JACKSON HEIGHTS NY 11372 (Queens)
2130253-DCWP,916 38TH AVE LONG ISLAND CITY NY 11101 (Queens)
2124078-DCWP,15001 78TH RD FLUSHING NY 11367 (Queens)
1221665-DCA,437 MADISON AVENUE NEW YORK NY 10022 (Manhattan)
2049344-DCA,24 WEIRFIELD ST BROOKLYN NY 11221 (Brooklyn)
2095647-DCA,2510 HYLAN BLVD APT B STATEN ISLAND NY 10306 (Staten Island)
2082529-DCA,9777 QUEENS BLVD APT TOWER REGO PARK NY 11374 (Queens)
2128852-DCWP,437 39TH ST BROOKLYN NY 11232 (Brooklyn)
2095574-DCA,144 WEST   72 STREET NEW YORK NY 10023 (Manhattan)
2115226-2-DCA,125 OLYMPIA BLVD STATEN ISLAND NY 10305 (Staten Island)
2050512-DCA,4020 82ND ST ELMHURST NY 11373 (Queens)
2100287-DCA,8922 118TH ST RICHMOND HILL NY 11418 (Queens)
2129224-DCWP,1816 AVENUE W BROOKLYN NY 11229 (Brooklyn)
2070253-1-DCA,6908 ELIOT AVE MIDDLE VILLAGE NY 11379 (Queens)
2067178-1-DCA,1755 FRANCIS LEWIS BOULEVARD WHITESTONE NY 11357 (Queens)
2128610-DCWP,222 W 23RD ST NEW YORK NY 10011 (Manhattan)
2103120-DCA,55 EAST   87 STREET NEW YORK NY 10128 (Manhattan)
2128838-DCWP,20 W 53RD ST NEW YORK NY 10019 (Manhattan)
1342450-DCA,48 ORANGE AVE STATEN ISLAND NY 10302 (Staten Island)
2121745-DCWP,6212A 11 AVENUE BROOKLYN NY 11219 (Brooklyn)
2130914-DCWP,805 FRANKLIN AVE BROOKLYN NY 11238 (Brooklyn)
2117603-DCWP,970 MADISON AVE NEW YORK NY 10021 (Manhattan)
2070340-DCA,698 LIBERTY AVENUE BROOKLYN NY 11208 (Brooklyn)
2090996-DCA,2631 1ST ST ASTORIA NY 11102 (Queens)
2103204-DCA,499 N GANNON AVE STATEN ISLAND NY 10314 (Staten Island)
2097386-2-DCA,9323 63RD DR REGO PARK NY 11374 (Queens)
